,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
731,35756,1.0,2015/8/31,GEOL:PROS:GEOC:,71153,"2015 Assessment Report for Prospecting, Geology, and Geochemistry",2015,2015.0,,2016-08-31,,2015/8/31,49,Macktush,092F02W:,092F016:,49,11,13,124,53,43,10,5449967,361898,49.186944,-124.895278,CU:AG:AU:MO:RE:,,,NAN,3.0,ALBI:,Alberni,Alberni,"Sky 4,<br>Sky 7,<br>Sky 10,<br>Sky 8,<br>604993,<br>604996,<br>833065,<br>936531,<br>518164,<br>530258,<br>530257,<br>Sky 9,<br>512249,<br>Copper 102,<br>Copper 109,<br>Copper 50,<br>512247,<br>518169,<br>518174,<br>530260,<br>936529,<br>936532,<br>530258,<br>530259,<br>530257","092F  012, 092F  103, 092F  155, 092F  168, 092F  221, 092F  360, 092F  361, 092F  362, 092F  383, 092F  412, 092F  549, 092F  553, 092F  555, 092F  614, 092F  617, 092F  618, 092F  619, 092F  629",,"Sky 4, Sky 7, Sky 10, Sky 8, 604993, 604996, 833065, 936531, 518164, 530258, 530257, Sky 9, 512249, Copper 102, Copper 109, Copper 50, 512247, 518169, 518174, 530260, 936529, 936532, 530258, 530259, 530257","Geological,<br>Prospecting,<br>Geochemical","Geological, Prospecting, Geochemical","00447, 01591, 05650, 05981, 06393, 06956, 09313, 09356, 10288, 11337, 12052, 12872, 13949, 15037, 15038, 15780, 15970, 16918, 17152, 17441, 17557, 18771, 19346, 20303, 21512, 28497, 28727, 28989, 32297, 32484, 33140, 33217, 34121, 35129",World Organics inc.,Nahminto Resources Ltd.,"Houle, Jacques (FMC 137830)","Copper, Silver, Gold, Molybdenum/Molybdenite, Rhenium","Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Jurassic, Bonanza Group, Calc-alkaline volcanics, Island Plutonic Suite, Granodiorites, Skarns, Eocene, Pyrite, Chalcopyrite, Bornite, Molybdenite",50133.4,1.804,27790.133039999997,1.4169999999999998,35379.95766,1.202,41708.31947,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35756
961,35974,1.0,2016/2/3,GEOC:,48402,Geochemical Prospecting Report on the Mount Copper Property,2016,2015.0,,2017-02-03,,2016/2/3,93,Mount Copper,092C15E:,092C097:,48,57,54,124,42,33,10,5424973,374902,48.965,-124.709167,AU:CU:FE:MA:AG:PB:ZN:,27.0,,NAN,3.0,ALBI:VICT:,"Alberni,<br>Victoria","Alberni, Victoria","Cu1, 1025238, Cu1, Cu1","092F  207, 092F  216, 092F  381, 092F  409, 092F  459, 092F  460, 092F  546",Mt. Washington Area,"Cu1, 1025238, Cu1, Cu1",Geochemical,Geochemical,"06134, 08177, 08722, 09292, 13564, 13668, 13671, 13672, 13723, 13857, 14470, 15694, 15957, 16731, 17419, 21330, 25039, 25059, 26287, 28275, 28289, 28293, 30045, 30068, 30069, 30948, 34071, 34896",Pioneer Exploration Corporation,Canadian Dehua International Mines Group,"Houle, Jacques (FMC 137830)","Gold, Copper, Iron, Magnetite, Silver, Lead, Zinc","Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Jurassic, Island Plutonic Suite, Granodiorites, Devonian, Sicker Group, Bonanza Group, Calc-alkaline volcanics, Mississippian-Permian, Buttle Lake Group, Duck Lake Formation, Pyrrhotite, Pyrite, Sphalerite, Galena, Chalcopyrite, Diorites, Quartz diorites, Quartz monzonites, Polymetallic Veins, Skarns",49675.75,1.837,27041.78008,1.443,34425.32918,1.224,40584.76307,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35974
1070,36065,1.0,2016/3/23,PHYS:,7938,Assessment Report on year 2015 Site Reclamation and Clean-Up of Exploration Site and Restoration of Drill Core,2016,2015.0,,2017-03-23,,2016/3/23,45,Northern Dancer,104O13E:,104O093:,59,59,55,131,36,0,9,6654100,355000,59.998611,-131.6,WO:MO:,,,SMI,3.0,ATLN:,Atlin,Atlin,"LOGTUNG 2,<br>509951","104O  016, 104O  028",,"LOGTUNG 2, 509951",Physical,Physical,"12715, 23305, 25933, 28112, 30776, 33895",Largo Resources Ltd.,Largo Resources Ltd.,"Brewer, Kevin","Tungsten, Molybdenum/Molybdenite","Jurassic, Quartz diorites, Paleozoic, Swift River Group, Coarse Clastic Sedimentary Rocks, Cretaceous, Glundebery batholith, Granodiorites, Big Salmon Complex, Basaltic volcanics, Granites, Hornfels, Skarnification, Molybdenite, Scheelite, Pyrite, Vein systems, Polymetallic Veins, Fluorite, Beryl",4507.0,1.837,2453.4567230000002,1.443,3123.354123,1.224,3682.189542,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36065
1127,35684,1.0,2015/12/4,GEOC:,7972,Tulsequah Project 2015: BB11092 Lithogeochemical Re-Sampling,2015,2015.0,,2016-12-04,,2015/12/4,80,Tulsequah,104K12E:,104K073:,58,44,1,133,35,7,8,6511254,581902,58.733610999999996,-133.58527800000002,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,513820,"104K  001, 104K  002, 104K  008, 104K  006",,513820,Geochemical,Geochemical,"08933, 09717, 09825, 09857, 10587, 11018, 11361, 12707, 16570, 16983, 17137, 17513, 19453, 19539, 20657, 20694, 20901, 23763, 23951, 24183, 24188, 27385, 27659, 31030, 33468, 34358, 34969, 35093",Chieftan Metals Inc.,Chieftan Metals Inc.,"Armstrong, Brett","Gold, Silver, Copper, Lead, Zinc","Mississippian, Devonian-Mississippian, Jurassic, Paleocene-Eocene, Paleozoic, Granites, Coarse Clastic Sedimentary Rocks, Fine Clastic Sedimentary Rocks, Alkalic intrusions, Mississippian-Triassic, Ultramafic rocks, Gabbroic to Dioritic intrusive rocks, Limestones, Marbles, Cherts, Mount Eaton suite, Siliceous argillites, Whitewater Metamorphic Complex, Greenstones, Greenschists, Kuroko type, VMS, Pyrite, Chalcopyrite, Tetrahedrite, Tennantite, Sericitic alteration, Quartz-sericite-pyrite alteration, Sloko-Hyder Plutonic Suite, Volcaniclastic rocks",5857.53,1.804,3246.9678489999997,1.4169999999999998,4133.754411,1.202,4873.153078,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35684
1223,35969,1.0,2015/9/9,GEOP:GEOC:,8073,Radiation Detection Measurements on the Paddy Pass Project,2016,2015.0,,2016-09-09,,2015/9/9,47,Paddy Pass Project,104M15W:,104M086:,59,52,34,134,54,18,8,6637607,505313,59.876111,-134.905,AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"Anne 44, Anne 92",,,"Anne 44, Anne 92","Geophysical,<br>Geochemical","Geophysical, Geochemical","30816, 34908",Xplorer Minerals Inc.,Xplorer Minerals Inc.,"Buckle, John",Gold,"Cretaceous, Granites, Granitic batholith, Alkali-feldspar granites, Coast Plutonic Complex",8742.75,1.837,4759.2542189999995,1.443,6058.731809000001,1.224,7142.769608,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35969
1238,35998,1.0,2015/12/20,GEOC:,7227,Assessment Report on the Fae Property,2016,2015.0,,2016-12-20,,2015/12/20,39,Fae,104K08E:,104K030:,58,16,59,132,2,7,8,6464051,673823,58.28305600000001,-132.035278,AU:CU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"FAE,<br>FAE -2","104K  014, 104K  034, 104K  104, 104K  105, 104K  171",,"FAE, FAE -2",Geochemical,Geochemical,"03297, 03842, 29395, 32562, 12975, 17891, 11816","Molnar, Andrew W.","Molnar, Andrew W.","Strickland, Derrick","Gold, Copper","Pennsylvanian, Stikine Assemblage, Volcanic rocks, Paleocene-Eocene, Sloko-Hyder Plutonic Suite, Felsic intrusions, Limestones, Marbles, Calcareous sedimentary rocks, Pyrite, Hornfels, Chalcopyrite, Molybdenite, Skarns, Monzonites, Quartz-pyrite alteration, Feldspar porphyries, Breccias",9096.0,1.837,4951.551443,1.443,6303.534304,1.224,7431.372549,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35998
1264,35751,1.0,2015/8/25,GEOL:,10643,Re-Evaluation Assessment of Metla Model With On Site Observations,2015,2015.0,,2016-08-25,,2015/8/25,40,Metla,104K07E:,104K037:,58,23,26,132,40,10,8,6474553,636237,58.390556000000004,-132.669444,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,"METLA #3,<br>METLA #1,<br>METLA NORTH","104K  161, 104K  173, 104K  160",,"METLA #3, METLA #1, METLA NORTH",Geological,Geological,"33489, 34047, 27145, 21757, 27771, 29058, 32184, 32511, 34596, 22268, 30661, 19226, 22127","Aspinall, Nicholas Clive; Dawson, James Martin","Aspinall, Nicholas Clive; Dawson, James Martin","Aspinall, Nicholas Clive","Gold, Silver, Copper, Lead, Zinc","Carboniferous, Stikine Assemblage, Coarse Clastic Sedimentary Rocks, Triassic, Quartz diorites, Intrusive rocks, Stuhini Group, Volcanic rocks, Eocene, Paleocene-Eocene, Sloko-Hyder Plutonic Suite, Granites, Alkali-feldspar granites, Sloko Group, Rhyolites, Felsic volcanics, Hydrothermal breccias, Coast Crystalline Complex, Carbonate alteration, Gossans, Pyrite, Gold, Silver, Copper, Lead, Zinc",9486.76,1.804,5258.736142,1.4169999999999998,6694.9611859999995,1.202,7892.479201,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35751
1285,36045,1.0,2015/12/3,GEOC:,14757,Exploration Report on Geochemistry Surveys,2016,2015.0,,2016-12-03,,2015/12/3,203,Tatsamenie,104K08W:,104K029:,58,17,42,132,19,16,8,6464678,657017,58.295,-132.321111,AU:AG:CU:,,,SMI,3.0,ATLN:,Atlin,Atlin,SHORTS,"104K  038, 104K  042, 104K  081, 104K  091, 104K  092, 104K  120, 104K  134, 104K  135, 104K  136, 104K  137",,SHORTS,Geochemical,Geochemical,"10159, 11962, 12688, 13984, 16523, 16726, 23621, 29258, 29612, 31063, 32360, 34648",DeCoors Mining Corp.,"Mark, David G.; DeCoors Mining Corp.","Mark, David G.","Gold, Silver, Copper","Mississippian, Stikine Assemblage, Permian, Limestones, Marbles, Calcareous sedimentary rocks, Triassic, Quartz diorites, Quartz diorite stocks, Granodiorites, Stuhini Group, Marine sedimentary and volcanic rocks, Eocene, Sloko Group, Feldspar porphyry dykes, Monzonites, Diorites, Quartz veins, Pyrite, Arsenopyrite, Malachite, Azurite, Tetrahedrite, Chalcopyrite, Sphalerite, Galena, Stibnite, Pyrrhotite, Tuffs, Phyllites, Mafic volcanics",10330.29,1.837,5623.456722999999,1.443,7158.898129000001,1.224,8439.779412,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36045
1371,35988,1.0,2015/12/9,GEOC:,13048,2015 Exploration and Fieldwork,2016,2015.0,,2016-12-09,,2015/12/9,29,Atlin,104N05E:,104N033:,59,22,1,133,30,7,8,6581870,585145,59.366944,-133.50194399999998,LS:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"HORSEFEED 2,<br>HORSEFEED 3",,Atlin Camp,"HORSEFEED 2, HORSEFEED 3",Geochemical,Geochemical,34644,Graymont Western Canada Inc. (105327),Graymont Western Canada Inc. (105327),"Krueger, Kelly; Hayes, Dustin",Limestone,"Mississippian-Triassic, Cache Creek Complex, Cherts, Siliceous siltstones, Siliclastic rocks, Limestones, Horsefeed Formation, Carbonates, Kedahda Formation",13362.37,1.837,7274.01742,1.443,9260.13167,1.224,10916.96895,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35988
1454,35750,1.0,2015/10/18,GEOL:GEOC:,20862,"Tracking Original Source Upper Otter Creek Placer Gold Using Gold Panning, Structural Geology and Quarternary Glacial Studies",2015,2015.0,,2016-10-18,,2015/10/18,45,Keystone,104N11W:,104N054:,59,33,21,133,20,10,8,6603124,594043,59.55583299999999,-133.33611100000002,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"UPPER OTTER #1,<br>UPPER OTTER#2,<br>UPPER OTTER#3,<br>SEA OTTER,<br>GOLDEN OTTER,<br>SNOW OWL,<br>SILVER OTTER,<br>MOUNTAIN OTTER,<br>BLUE OTTER",,Atlin Camp,"UPPER OTTER #1, UPPER OTTER#2, UPPER OTTER#3, SEA OTTER, GOLDEN OTTER, SNOW OWL, SILVER OTTER, MOUNTAIN OTTER, BLUE OTTER","Geological,<br>Geochemical","Geological, Geochemical","15686, 35391, 13461, 10537, 04843, 16561","Aspinall, Nicholas Clive; Javorsky, David","Aspinall, Nicholas Clive; Javorsky, David","Aspinall, Nicholas Clive",Gold,"Mississippian-Triassic, Carboniferous-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliciclastics, Limestones, Marbles, Calcareous sedimentary rocks, Sedimentary rocks, Mississippian-Permian, Nakina Formation, Basaltic volcanic rocks, Horsefeed Formation, Andesites, Basalts, Gabbros, Ultramafic rocks, Ophiolites, Placer gold, Gold, Quartz, Casino Break, Kedahda Formation",16040.0,1.804,8891.35255,1.4169999999999998,11319.68948,1.202,13344.425959999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35750
1459,36048,1.0,2016/3/10,PROS:,18467,Prospecting and Geological Assessment Report,2016,2015.0,,2017-03-10,,2016/3/10,32,Orca #2 McKinley Creek,104N11E:,104N055:,59,32,1,133,9,6,8,6600926,604535,59.533611,-133.151667,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,ORCA2,,Atlin Camp,ORCA2,Prospecting,Prospecting,35144,"Waelpoel, Ed J.","Waelpoel, Ed J.","Aspinall, C.; Gungnir Resources Inc.",Gold,"Mississippian-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliclastic rocks, Placers, Placer gold, Kedahda Formation",16613.5,1.837,9043.821448,1.443,11513.16701,1.224,13573.12092,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36048
1508,35802,1.0,2015/9/30,GEOC:,25832,Geochemical Sampling Report (2015 Soil and Rock Sampling),2015,2015.0,,2016-09-30,,2015/9/30,34,Nak,104N02W:,104N006:,59,0,59,132,53,7,8,6543798,621425,59.016389000000004,-132.885278,AU:CU:,,,SMI,3.0,ATLN:,Atlin,Atlin,512047,104N  139,,512047,Geochemical,Geochemical,"27304, 27197, 29589, 30752",Imperial Metals Corporation,Imperial Metals Corporation,"Miller-Tait, Jim","Gold, Copper","Mississippian-Jurassic, Cache Creek Complex, Harzburgites, Gabbros, Basalts, Chalcopyrite, Ultramafic rocks, Argillites, Greywackes, Wackes, Pyrite",18448.6,1.804,10226.49667,1.4169999999999998,13019.47777,1.202,15348.25291,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35802
1607,35621,1.0,2015/7/12,GEOL:PROS:GEOC:,32037,Technical Report of Work,2015,2015.0,,2016-07-12,,2015/7/12,36,Arsenault,104O13E:,104O082:,59,48,59,131,43,6,9,6634090,347567,59.816389,-131.718333,CU:AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"ARSENAULT BELT,<br>ARSENAULT WEST,<br>VMS,<br>ROAD EXTENSION",,,"ARSENAULT BELT, ARSENAULT WEST, VMS, ROAD EXTENSION","Geological,<br>Prospecting,<br>Geochemical","Geological, Prospecting, Geochemical",30836,Casa Minerals Inc.,"Shirvani, Farshad; Casa Minerals Inc.","Ostensoe, Erik A.; Razique, Abdul","Copper, Gold","Paleozoic, Big Salmon Complex, Basaltic volcanic rocks, Limestones, Marbles, Calcareous sedimentary rocks, Devonian-Carboniferous, Orthogneisses, Pyrite, Chalcopyrite, Magnetite, Native gold, Telluride, Veins, Sedimentary rocks",24093.79,1.804,13355.75942,1.4169999999999998,17003.380380000002,1.202,20044.75042,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35621
