,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
63,34019,1.0,2012/9/17,GEOP:,423,WWW Area Project Satellite Lineament Analysis of the Jasmine Claim,2012,2013.0,,2013-09-17,,2012/9/17,19,Jasmine,092F02E:,092F007:,49,1,12,124,41,35,10,5431060,376218,49.02,-124.693056,,,,NAN,3.0,ALBI:,Alberni,Alberni,518443,,,518443,Geophysical,Geophysical,"06865, 29607, 32305, 31322","McLelland, Julie","McLelland, Julie","McLelland, David",,"Island Plutonic Suite, Granodiorites, Jurassic",2225.0,1.7690000000000001,1257.772753,1.389,1601.87185,1.178,1888.7945670000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34019
110,34312,1.0,2013/10/15,PROS:GEOC:,2640,Physical Report for Statement of Work,2013,2013.0,,2014-10-15,,2013/10/15,16,Child,092F04W:,092F012:,49,10,2,124,45,58,10,5447547,371258,49.167221999999995,-124.76611100000001,AU:AG:,,,NAN,4.0,ALBI:,Alberni,Alberni,CHILD,092F  390,,CHILD,"Prospecting,<br>Geochemical","Prospecting, Geochemical",,"Saulnier, Paul","Saulnier, Paul","Saulnier, Paul","Gold, Silver","Triassic, Jurassic, Vancouver Group, Karmutsen Formation, Island Plutonic Suite, Granodiorites, Basaltic volcanics",3255.32,1.767,1842.286361,1.3880000000000001,2345.331412,1.177,2765.7774,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34312
124,34542,1.0,2013/12/13,PROS:GEOC:,3599,Prospecting Survey,2014,2013.0,,2014-12-13,,2013/12/13,24,Hook Bay Cu,092F02W:,092F006:,49,5,56,124,52,27,10,5440155,363201,49.098889,-124.87416699999999,CU:,,,NAN,3.0,ALBI:,Alberni,Alberni,841054,"092F  195, 092F  615, 092F  616",,841054,"Prospecting,<br>Geochemical","Prospecting, Geochemical","33232, 12044, 34302","Ferguson, Delbert W.","Ferguson, Delbert W.","Ferguson, Delbert W.",Copper,"Triassic, Jurassic, Vancouver Group, Karmutsen Formation, Basaltic volcanic rocks, Island Plutonic Suite, Granodiorites, Chalcopyrite, Pyrite, Pyrrhotite",3661.61,1.785,2051.322129,1.402,2611.7047079999998,1.189,3079.571068,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34542
287,34369,1.0,2013/9/15,GEOP:,3812,Special Fusion and Spectral Analyses on the WWW Property,2013,2013.0,,2014-09-15,,2013/9/15,17,WWW,092F02E:,092F007:,49,1,43,124,40,48,10,5431987,377189,49.028611,-124.68,AU:AG:CU:,,,NAN,3.0,ALBI:,Alberni,Alberni,516512,092F  141,,516512,Geophysical,Geophysical,"02771, 28875, 31357, 31821","McLelland, Julie","McLelland, Julie","McLelland, David","Gold, Silver, Copper","Jurassic, Jurassic, Island Plutonic Suite, Island Plutonic Suite, Granodiorites, Granodiorites, Karmutsen Formation, Basaltic volcanics, Bonanza Group, Vancouver Group, Pyrite, Sphalerite, Galena, Quartz veins",7100.0,1.767,4018.109791,1.3880000000000001,5115.273775,1.177,6032.285472,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34369
288,34471,1.0,2013/7/8,GEOP:,5403,Auracle Geospatial Science Inc. Assessment Report WWW Area Project Spectral Data Fusion and Spectral Analysis,2013,2013.0,,2014-07-08,,2013/7/8,19,WWW,092F02E:,092F007:,49,0,39,124,40,48,10,5430020,377150,49.010833,-124.68,CU:AU:AG:,,,NAN,3.0,ALBI:,Alberni,Alberni,"516513,<br>516514","092F  380, 092F  602",,"516513, 516514",Geophysical,Geophysical,"27832, 27833, 28489, 28490, 29111, 29323, 31317, 32342, 32557","McLelland, Julie","McLelland, Julie","McLelland, David","Copper, Gold, Silver","Jurassic, Island Plutonic Suite, Granodiorites, Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanic rocks",7100.0,1.767,4018.109791,1.3880000000000001,5115.273775,1.177,6032.285472,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34471
311,34731,1.0,2013/10/31,GEOL:GEOC:,1380,Huu-Ay-Aht Sarita Property Geological Assessment Report,2013,2013.0,,2014-10-31,,2013/10/31,35,Huu-Ay-Aht Sarita,092C15W:,092C086:,48,53,8,125,0,0,10,5416662,353384,48.885556,-125.0,AU:AG:,,,NAN,3.0,ALBI:,Alberni,Alberni,"MAA-NULTH 1,<br>HUU-AYAHT TWO","092C  006, 092C  167",,"MAA-NULTH 1, HUU-AYAHT TWO","Geological,<br>Geochemical","Geological, Geochemical","05387, 06146, 07943, 07976, 09509, 18662, 24784","Pollmer, Arnold R.","Pollmer, Arnold R.","Pollmer, Arnold R.","Gold, Silver","Jurassic, Island Plutonic Suite, Granodiorites, Bonanza Group, Calc-alkaline volcanics, Vancouver Group, Sedimentary rocks, Triassic, Karmutsen Formation, Basaltic volcanics, Skarns, Gold, Quatsino Formation, Limestones",7553.91,1.767,4274.991511,1.3880000000000001,5442.298271,1.177,6417.935429,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34731
339,34640,1.0,2013/12/14,GEOC:,6537,Sampling and Geochemistry September 2013 on the Tay Gold Property,2014,2013.0,,2014-12-14,,2013/12/14,35,Tay Gold,092F06W:,092F034:,49,18,13,125,15,44,10,5463670,335550,49.303611,-125.262222,AU:,,,NAN,3.0,ALBI:,Alberni,Alberni,"BFTGOG 1,<br>tayfis 1,<br>spectrom 1,<br>apexnorth","092F  119, 092F  150, 092F  212",,"BFTGOG 1, tayfis 1, spectrom 1, apexnorth",Geochemical,Geochemical,"05698, 07191, 09596, 11726, 14601, 15910, 16705, 17037, 17088, 17420, 18395, 23808, 26206, 28278","Perovic, Franjo","Perovic, Franjo","Houle, Jacques (FMC 137830)",Gold,"Triassic, Karmutsen Formation, Jurassic, Island Plutonic Suite, Granodiorites, Quartz diorites, Mafic volcanics",8486.24,1.785,4754.196078,1.402,6052.952924,1.189,7137.2918420000005,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34640
647,34342,1.0,2013/10/30,PROS:GEOC:,30152,Prospecting and Geochemistry Program on the Old Joe Property,2013,2013.0,,2014-10-30,,2013/10/30,71,Old Joe,092F06E:,092F035:,49,20,49,125,1,46,10,5468000,352600,49.346944,-125.029444,CU:AG:AU:SB:,,,NAN,3.0,ALBI:,Alberni,Alberni,"POONTANG2-3,<br>JOHNNY BOY1,<br>OLD JOE,<br>POONTANG2.5,<br>BOOTS ON THE GROUND,<br>BOOTS ON THE GROUND2,<br>POONTANGER EXT,<br>HI SPUR PIT,<br>940215,<br>ASH 276,<br>ASH 276,<br>941482,<br>941483,<br>MUD LAKE PIT EXTENSION,<br>948530,<br>964869,<br>964889,<br>964909,<br>964929,<br>975698,<br>975707,<br>977092","092F  293, 092F  340, 092F  415, 092F  430",,"POONTANG2-3, JOHNNY BOY1, OLD JOE, POONTANG2.5, BOOTS ON THE GROUND, BOOTS ON THE GROUND2, POONTANGER EXT, HI SPUR PIT, 940215, ASH 276, ASH 276, 941482, 941483, MUD LAKE PIT EXTENSION, 948530, 964869, 964889, 964909, 964929, 975698, 975707, 977092","Prospecting,<br>Geochemical","Prospecting, Geochemical","16101, 16239, 19943, 21401, 33577","Bruner, Danny","Bruner, Danny","Houle, Jacques (FMC 137830)","Copper, Silver, Gold, Antimony","Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanic rocks, Jurassic, Island Plutonic Suite, Granodiorites, Pyrite, Chalcopyrite, Quartz-sulphide veins",30218.19,1.767,17101.40917,1.3880000000000001,21771.03026,1.177,25673.90824,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34342
970,34231,1.0,2013/7/10,PHYS:,983,Placer Claim 1011044 2013 Exploration Report,2013,2013.0,,2014-07-10,,2013/7/10,30,1011044,104N12E:,104N053:,59,34,52,133,34,54,8,6605617,580105,59.581111,-133.58166699999998,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,1011044,104N  118,Atlin Camp,1011044,Physical,Physical,"28519, 08674, 33184, 33870, 31423","Hanslit, Barry","Hanslit, Barry","Hanslit, Barry",Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Ultramafic rocks, Placer, Alluvial deposits",700.0,1.767,396.15166949999997,1.3880000000000001,504.3227666,1.177,594.7323704,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34231
971,34388,1.0,2013/9/4,PROS:PHYS:,655,Placer Claim 1012631 2013 Exploration Report,2013,2013.0,,2014-09-04,,2013/9/4,18,1012631,104N12E:,104N052:,59,34,52,133,36,35,8,6605584,578521,59.581111,-133.609722,AU:,53.0,,SMI,4.0,ATLN:,Atlin,Atlin,1012631,,Atlin Camp,1012631,"Prospecting,<br>Physical","Prospecting, Physical",,"Hanslit, Barry","Hanslit, Barry","Hanslit, Barry; Miller, Janet",Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanics, Placer, Placer gold, Alluvial deposits",700.0,1.767,396.15166949999997,1.3880000000000001,504.3227666,1.177,594.7323704,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34388
